ticker,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,trailingPE,currentPrice,fiftyTwoWeekLow,fiftyTwoWeekHigh,Total Assets,Current Liabilities,EBIT,Operating Income,ttm_latest,percento52weekhigh,percento52weeklow
3390.HK,2024-09-01,Pharmaceutical Retailers,Healthcare,3174376960.0,0.049,0.24805,9.868422,3.75,2.91,5.95,988951000.0,433115000.0,341112000.0,128796000.0,2023-12-31,-58.67,22.4
3393.HK,2024-09-01,Electrical Equipment & Parts,Industrials,7724428800.0,2.548,0.08219,8.114285,5.68,2.63,7.77,13880119000.0,6227711000.0,992262000.0,1050044000.0,2023-12-31,-36.8,53.7
3399.HK,2024-09-01,Integrated Freight & Logistics,Industrials,3663716352.0,1.878,0.02943,3.8666663,1.16,1.01,1.35,8603368305.61,2560402388.93,469250744.78,389655190.35,2023-12-31,-16.38,12.93
3600.HK,2024-09-01,Medical Instruments & Supplies,Healthcare,3768949760.0,0.726,0.12473,8.767442,3.77,2.9,5.4,3952847000.0,554974000.0,550330000.0,539357000.0,2023-12-31,-43.24,23.08
3606.HK,2024-09-01,Auto Parts,Consumer Cyclical,114534055936.0,7.465,0.17252001,16.874998,44.55,33.7,50.3,56630407495.0,15102799113.0,6698001106.0,6432421837.0,2023-12-31,-12.91,24.35
3613.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,4961422848.0,2.865,0.35437,14.322034,8.45,8.25,14.5,4434445000.0,329918000.0,693768000.0,638804000.0,2023-12-31,-71.6,2.37
3628.HK,2024-09-01,Specialty Industrial Machinery,Industrials,69215000.0,0.099,0.15921,6.6333337,0.199,0.09,0.202,235517000.0,110451000.0,16914000.0,16914000.0,2023-12-31,-1.51,54.77
3633.HK,2024-09-01,Utilities—Regulated Gas,Utilities,23615834112.0,0.981,0.01802,51.22222,4.61,4.56,5.96,26430107000.0,11786342000.0,1173207000.0,1185135000.0,2023-12-31,-29.28,1.08
3638.HK,2024-09-01,Computer Hardware,Technology,520673792.0,0.076,0.04133,24.500002,0.49,0.155409,0.76,478159000.0,192279000.0,22808000.0,19766000.0,2024-03-31,-55.1,68.28
3658.HK,2024-09-01,Real Estate Services,Real Estate,605536512.0,1.235,0.16322,5.7741933,1.79,1.04,1.85,1960706000.0,644965000.0,287287000.0,278240000.0,2023-12-31,-3.35,41.9
3668.HK,2024-09-01,Thermal Coal,Energy,36164538368.0,1.175,0.18170999,5.653465,28.55,22.95,39.35,11254000000.0,1048000000.0,2626000000.0,3104000000.0,2023-12-31,-37.83,19.61
3686.HK,2024-09-01,Grocery Stores,Consumer Defensive,13587500.0,0.438,0.22463,4.5555553,0.41,0.4,0.83,872776000.0,121206000.0,129041000.0,105962000.0,2023-12-31,-102.44,2.44
3689.HK,2024-09-01,Medical Care Facilities,Healthcare,498009024.0,1.591,0.02495,14.411765,2.45,1.38,2.85,2624986000.0,766699000.0,165484000.0,124254000.0,2023-12-31,-16.33,43.67
3690.HK,2024-09-01,Internet Retail,Consumer Cyclical,642008416256.0,21.509,0.073699996,31.023623,118.2,61.1,134.9,293029632000.0,100874095000.0,15445721000.0,10027269000.0,2023-12-31,-14.13,48.31
3692.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,94900715520.0,3.965,0.38966,24.048193,19.96,9.43,21.0,33039079000.0,6862849000.0,3832834000.0,2839321000.0,2023-12-31,-5.21,52.76
3709.HK,2024-09-01,Apparel Retail,Consumer Cyclical,6363665408.0,1.695,0.09765001,8.364486,8.95,8.43,15.48,7029800000.0,1989273000.0,1043340000.0,903027000.0,2023-12-31,-72.96,5.81
3718.HK,2024-09-01,Waste Management,Industrials,4196413696.0,0.347,0.044120003,7.285714,0.51,0.37,0.61,8126792000.0,2593940000.0,532581000.0,529785000.0,2023-12-31,-19.61,27.45
3728.HK,2024-09-01,Engineering & Construction,Industrials,165780000.0,0.045,0.01192,4.5000005,0.045,0.04,0.113,580862000.0,452406000.0,25149000.0,25140000.0,2024-03-31,-151.11,11.11
3737.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,825054976.0,0.23,0.05446,6.785714,0.95,0.87,1.56,1792635000.0,608608000.0,215449000.0,198883000.0,2023-12-31,-64.21,8.42
3759.HK,2024-09-01,Biotechnology,Healthcare,19526502400.0,1.586,0.16765,7.512604,8.94,7.98,23.4,26476712835.6,3654475852.35,2020078541.29,1833329045.67,2023-12-31,-161.74,10.74
3768.HK,2024-09-01,Utilities—Regulated Water,Utilities,5558252544.0,0.075,0.17739001,1.84375,0.59,0.5,1.16,12063850000.0,4796359000.0,643698000.0,698115000.0,2023-12-31,-96.61,15.25
3773.HK,2024-09-01,Software—Infrastructure,Technology,1418155008.0,0.153,0.30737,33.5,3.35,1.86,3.49,412533000.0,122434000.0,26983000.0,26117000.0,2023-12-31,-4.18,44.48
3788.HK,2024-09-01,Steel,Basic Materials,2069050496.0,0.181,0.08048,9.222221,0.83,0.61,1.37,3614559000.0,2054530000.0,273731000.0,297451000.0,2023-12-31,-65.06,26.51
3798.HK,2024-09-01,Electronic Gaming & Multimedia,Communication Services,257927360.0,1.016,0.04191,3.1578948,1.2,0.85,2.86,2286916000.0,190164000.0,502113000.0,444789000.0,2023-12-31,-138.33,29.17
3800.HK,2024-09-01,Solar,Technology,48184848384.0,0.215,-0.2076,11.599999,1.16,0.89,1.64,82768172000.0,22138926000.0,4719747000.0,8018120000.0,2023-12-31,-41.38,23.28
3808.HK,2024-09-01,Farm & Heavy Construction Machinery,Industrials,36899110912.0,11.677,0.06729,7.862903,19.5,13.2,23.25,121785488000.0,72530061000.0,6912094000.0,5889856000.0,2023-12-31,-19.23,32.31
3813.HK,2024-09-01,Footwear & Accessories,Consumer Cyclical,2146451456.0,0.494,0.02728,5.363636,0.59,0.56,0.72,13257673000.0,3471720000.0,749044000.0,735861000.0,2023-12-31,-22.03,5.08
3816.HK,2024-09-01,Metal Fabrication,Industrials,126806000.0,0.266,0.039389998,6.5,0.26,0.21,0.5,778276000.0,167998000.0,38658000.0,17090000.0,2024-03-31,-92.31,19.23
3828.HK,2024-09-01,Household & Personal Products,Consumer Defensive,242210272.0,0.443,0.05487,4.529412,0.77,0.53,0.81,1965228000.0,748596000.0,150324000.0,141121000.0,2023-12-31,-5.19,31.17
3833.HK,2024-09-01,Other Industrial Metals & Mining,Basic Materials,2077358720.0,0.256,0.07935,12.0,0.84,0.63,1.4,7837578222.31,1184969421.15,247451950.86,392047174.98,2023-12-31,-66.67,25.0
3838.HK,2024-09-01,Packaged Foods,Consumer Defensive,309379136.0,0.184,0.030989999,2.4428573,0.171,0.118,0.214,5352626000.0,1192374000.0,181590000.0,153226000.0,2023-12-31,-25.15,30.99
3848.HK,2024-09-01,Credit Services,Financial Services,593233792.0,0.102,0.22609,38.285713,2.68,0.29,6.22,784682000.0,209244000.0,22619000.0,22619000.0,2023-12-31,-132.09,89.18
3868.HK,2024-09-01,Utilities—Renewable,Utilities,13145299968.0,0.067,0.33534,7.6,0.76,0.72,1.75,21133563000.0,4173470000.0,1659856000.0,1656302000.0,2023-12-31,-130.26,5.26
3869.HK,2024-09-01,Medical Care Facilities,Healthcare,1164233984.0,5.074,-0.0094800005,17.272728,3.8,3.8,8.8,2498100000.0,724410000.0,220621000.0,125193000.0,2023-12-31,-131.58,0.0
3877.HK,2024-09-01,Rental & Leasing Services,Industrials,36290703360.0,0.373,0.82593,4.3428574,1.52,1.28,1.66,45143559000.0,856966000.0,3045588000.0,2592565000.0,2023-12-31,-9.21,15.79
3878.HK,2024-09-01,Engineering & Construction,Industrials,74808000.0,0.082,0.01699,11.0,0.22,0.097,0.25,308418000.0,41887000.0,6957000.0,37858000.0,2024-03-31,-13.64,55.91
3888.HK,2024-09-01,Electronic Gaming & Multimedia,Communication Services,13928506368.0,17.377,0.10154,29.791666,21.45,18.4,31.6,35194712000.0,4880438000.0,1657742000.0,1914135000.0,2023-12-31,-47.32,14.22
3898.HK,2024-09-01,Railroads,Industrials,26151401472.0,11.707,0.14709,10.074627,27.0,18.1,32.65,53404847387.0,13432151654.0,3406778309.0,2617969231.0,2023-12-31,-20.93,32.96
3899.HK,2024-09-01,Oil & Gas Equipment & Services,Energy,7789325312.0,4.786,0.04236,12.3529415,6.3,5.95,8.6,27587424000.0,14017261000.0,1543237000.0,1501686000.0,2023-12-31,-36.51,5.56
3900.HK,2024-09-01,Real Estate—Development,Real Estate,165333008384.0,28.109,0.01818,4.61194,6.18,4.94,10.62,535536974000.0,303248079000.0,12640693000.0,9267609000.0,2023-12-31,-71.84,20.06
3913.HK,2024-09-01,Real Estate Services,Real Estate,241865088.0,0.626,0.00658,29.0,0.29,0.265,0.88,6894358000.0,2552564000.0,175439000.0,705034000.0,2023-12-31,-203.45,8.62
3918.HK,2024-09-01,Resorts & Casinos,Consumer Cyclical,15231128576.0,0.021,0.17711,19.588234,3.33,2.52,4.66,2750856000.0,653198000.0,198676000.0,192172000.0,2023-12-31,-39.94,24.32
3931.HK,2024-09-01,Electrical Equipment & Parts,Industrials,62952562688.0,5.472,0.0146,70.55555,12.7,11.06,20.35,105429025000.0,36821461000.0,764042000.0,1542450000.0,2023-12-31,-60.24,12.91
3933.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,12176220160.0,3.607,0.2076,5.478528,8.93,6.51,10.78,21017180000.0,6626732000.0,3411044000.0,3289319000.0,2023-12-31,-20.72,27.1
3939.HK,2024-09-01,Other Industrial Metals & Mining,Basic Materials,7548891136.0,0.428,0.26629,14.931035,8.66,2.85,10.1,2361603000.0,494098000.0,434294000.0,440387000.0,2023-12-31,-16.63,67.09
3969.HK,2024-09-01,Railroads,Industrials,12421905408.0,2.244,0.09395,8.545454,2.82,2.31,3.62,118990487731.74,66243851377.23,4766982848.87,4597246333.38,2023-12-31,-28.37,18.09
3978.HK,2024-09-01,Education & Training Services,Consumer Defensive,1719737088.0,0.788,0.20207001,15.055555,2.71,0.65,4.06,1046376000.0,410948000.0,121728000.0,116693000.0,2023-12-31,-49.82,76.01
3989.HK,2024-09-01,Waste Management,Industrials,11617988608.0,0.035,0.07729,4.2,0.084,0.077,0.139,20287166000.0,3528069000.0,729628000.0,1029531000.0,2023-12-31,-65.48,8.33
3990.HK,2024-09-01,Real Estate Services,Real Estate,54307643392.0,10.834,0.0081400005,10.361111,7.46,3.52,8.26,201579205000.0,125275600000.0,4486978000.0,4475408000.0,2023-12-31,-10.72,52.82
3991.HK,2024-09-01,Electronics & Computer Distribution,Technology,2721204736.0,0.441,0.00913,3.3214285,0.465,0.405,0.52,17407463000.0,14586457000.0,677196000.0,674234000.0,2023-12-31,-11.83,12.9
3993.HK,2024-09-01,Other Industrial Metals & Mining,Basic Materials,155437203456.0,2.197,0.06406,9.636363,6.36,3.73,8.57,172974530702.61,48980272404.59,17352326363.24,12269509797.97,2023-12-31,-34.75,41.35
3996.HK,2024-09-01,Engineering & Construction,Industrials,325311561728.0,1.768,0.01987,3.952381,0.83,0.62,0.94,783156193000.0,417008550000.0,19910528000.0,20802876000.0,2023-12-31,-13.25,25.3
3998.HK,2024-09-01,Apparel Manufacturing,Consumer Cyclical,32040507392.0,1.178,0.13242,12.766665,3.83,2.96,4.89,25771205000.0,11183068000.0,4734613000.0,4467556000.0,2024-03-31,-27.68,22.72
3999.HK,2024-09-01,Packaged Foods,Consumer Defensive,924713408.0,0.597,0.0062300004,12.0,0.6,0.51,0.7,3783950000.0,1111299000.0,103788000.0,84233000.0,2023-12-31,-16.67,15.0
6033.HK,2024-09-01,Specialty Retail,Consumer Cyclical,867004032.0,0.148,0.04107,4.857143,0.68,0.56,1.23,1225389000.0,709636000.0,115110000.0,75734000.0,2024-03-31,-80.88,17.65
6049.HK,2024-09-01,Real Estate Services,Real Estate,3657231104.0,19.62,0.092609994,8.818493,25.75,23.3,38.7,14877257000.0,5921304000.0,1845767000.0,1779527000.0,2023-12-31,-50.29,9.51
6055.HK,2024-09-01,Tobacco,Consumer Defensive,13963363328.0,1.029,0.06136,14.666666,16.72,8.61,17.88,6740395000.0,3997613000.0,1013814000.0,935338000.0,2023-12-31,-6.94,48.5
6058.HK,2024-09-01,Financial Conglomerates,Financial Services,2061306880.0,1.703,0.16138001,10.25,0.205,0.13,0.248,16552022975.0,11521766372.0,362059367.0,159693495.0,2023-12-31,-20.98,36.59
6063.HK,2024-09-01,Engineering & Construction,Industrials,396838016.0,0.042,0.01368,Infinity,0.239,0.045,0.36,172197000.0,44453000.0,5375000.0,3447000.0,2024-03-31,-50.63,81.17
6068.HK,2024-09-01,Education & Training Services,Consumer Defensive,499973024.0,0.102,0.54376,2.0125,0.161,0.1,0.425,1439538000.0,571604000.0,199913000.0,194977000.0,2023-08-31,-163.98,37.89
6069.HK,2024-09-01,Credit Services,Financial Services,10147549184.0,1.142,0.27489,20.037035,5.41,4.01,5.74,11819568000.0,6131088000.0,779440000.0,701621000.0,2023-12-31,-6.1,25.88
6078.HK,2024-09-01,Medical Care Facilities,Healthcare,14390657024.0,1.164,0.15607001,16.593222,19.58,18.36,51.75,10734563000.0,1944147000.0,899257000.0,874176000.0,2023-12-31,-164.3,6.23
6080.HK,2024-09-01,Engineering & Construction,Industrials,26986250.0,0.049,0.00551,Infinity,0.051,0.038,0.068,344474000.0,202465000.0,6702000.0,5022000.0,2024-03-31,-33.33,25.49
6083.HK,2024-09-01,Integrated Freight & Logistics,Industrials,139996896.0,0.079,0.06039,7.0,0.28,0.236,0.335,296737000.0,180220000.0,25148000.0,24185000.0,2023-12-31,-19.64,15.71
6088.HK,2024-09-01,Electronic Components,Technology,16638963712.0,0.171,0.03806,12.105263,2.3,0.88,3.95,5093736000.0,2563486000.0,242824000.0,211384000.0,2023-12-31,-71.74,61.74
6093.HK,2024-09-01,Real Estate Services,Real Estate,765570368.0,0.302,0.04724,9.466666,1.42,1.3,3.1,1652473000.0,805535000.0,143850000.0,109354000.0,2023-12-31,-118.31,8.45
6098.HK,2024-09-01,Real Estate Services,Real Estate,7368230912.0,4.061,-0.01441,44.699997,4.47,3.95,10.46,69244074000.0,26383515000.0,1313467000.0,4756856000.0,2023-12-31,-134.0,11.63
6110.HK,2024-09-01,Apparel Retail,Consumer Cyclical,18799255552.0,0.315,0.07649,7.461539,2.91,2.77,6.96,14544000000.0,3346500000.0,2906500000.0,2785300000.0,2024-02-29,-139.18,4.81
6113.HK,2024-09-01,Advertising Agencies,Communication Services,351517632.0,0.068,0.15945,18.6,0.93,0.79,1.18,73982000.0,21511000.0,15574000.0,15166000.0,2023-12-31,-26.88,15.05
6117.HK,2024-09-01,Marine Shipping,Industrials,850310016.0,0.367,0.26429,4.857143,0.68,0.45,0.83,3300604000.0,230682000.0,312498000.0,292346000.0,2023-12-31,-22.06,33.82
6119.HK,2024-09-01,Marine Shipping,Industrials,350563008.0,0.044,0.0631,18.000002,0.54,0.3,0.85,385409000.0,37920000.0,38687000.0,34664000.0,2023-12-31,-57.41,44.44
6136.HK,2024-09-01,Utilities—Regulated Water,Utilities,9934939136.0,0.278,0.05629,2.875,0.23,0.177,0.36,19227362000.0,5771449000.0,812673000.0,812140000.0,2023-12-31,-56.52,23.04
6162.HK,2024-09-01,Auto Parts,Consumer Cyclical,233004992.0,0.03,0.013259999,Infinity,0.087,0.055,0.172,528933000.0,264911000.0,12667000.0,12480000.0,2023-12-31,-97.7,36.78
6169.HK,2024-09-01,Education & Training Services,Consumer Defensive,2258160896.0,0.377,0.30318,2.1842105,0.415,0.375,0.94,11986372000.0,3299657000.0,1174345000.0,943998000.0,2023-08-31,-126.51,9.64
6181.HK,2024-09-01,Luxury Goods,Consumer Cyclical,12578836480.0,5.761,0.15284,32.33096,90.85,60.95,95.2,2158547000.0,474144000.0,571545000.0,590538000.0,2023-12-31,-4.79,32.91
6186.HK,2024-09-01,Packaged Foods,Consumer Defensive,21613654016.0,2.108,0.17942,10.219512,4.19,3.39,5.13,36194678000.0,7382230000.0,4903424000.0,5165657000.0,2023-12-31,-22.43,19.09
6198.HK,2024-09-01,Marine Shipping,Industrials,31986253824.0,1.781,0.27659,6.6117644,5.62,3.73,6.37,60245860643.0,8554039463.0,6951505504.0,5300171149.0,2023-12-31,-13.35,33.63
6608.HK,2024-09-01,Software—Infrastructure,Technology,1957185408.0,4.392,0.12699,13.4754095,8.22,7.81,14.8,5505769000.0,1033792000.0,352525000.0,306129000.0,2023-12-31,-80.05,4.99
6610.HK,2024-09-01,Software—Application,Technology,343566976.0,0.186,0.21205,2.0,0.32,0.305,2.12,1721274000.0,268142000.0,276499000.0,303227000.0,2023-12-31,-562.5,4.69
6616.HK,2024-09-01,Specialty Chemicals,Basic Materials,3786023424.0,2.801,0.14840999,24.8125,3.97,3.25,4.8,5155282000.0,371567000.0,305463000.0,285207000.0,2023-12-31,-20.91,18.14
6618.HK,2024-09-01,Pharmaceutical Retailers,Healthcare,26255310848.0,15.261,0.0478,25.597824,23.55,19.48,44.85,64288300000.0,14584999000.0,2702833000.0,700707000.0,2023-12-31,-90.45,17.28
6626.HK,2024-09-01,Real Estate Services,Real Estate,1614586752.0,2.291,0.1408,8.459459,3.13,2.32,3.94,6407144000.0,2665280000.0,692029000.0,596869000.0,2023-12-31,-25.88,25.88
6639.HK,2024-09-01,Medical Care Facilities,Healthcare,1717759488.0,2.395,0.00983,91.50001,3.66,3.55,8.92,3252948000.0,840253000.0,63654000.0,2497000.0,2024-03-31,-143.72,3.01
6655.HK,2024-09-01,Building Materials,Basic Materials,28486909952.0,2.387,0.067329995,4.857143,6.8,5.92,9.21,68800268263.0,18934215066.0,4975967087.0,4806519922.0,2023-12-31,-35.44,12.94
6661.HK,2024-09-01,Utilities—Regulated Gas,Utilities,302583616.0,4.548,0.04678,9.0161295,5.59,4.53,5.99,2201674000.0,650771000.0,219877000.0,194205000.0,2023-12-31,-7.16,18.96
6663.HK,2024-09-01,Security & Protection Services,Industrials,137992992.0,0.073,0.03399,12.1,0.242,0.229,0.385,254742000.0,44260000.0,17264000.0,15351000.0,2024-03-31,-59.09,5.37
6666.HK,2024-09-01,Real Estate Services,Real Estate,6081733120.0,0.224,0.123430006,5.615385,0.73,0.355,1.01,8246416000.0,7876937000.0,2121018000.0,2291235000.0,2023-12-31,-38.36,51.37
6667.HK,2024-09-01,Diagnostics & Research,Healthcare,1726410624.0,2.213,0.19853,61.8,9.27,7.68,12.4,796542000.0,114331000.0,37301000.0,18526000.0,2023-12-31,-33.76,17.15
6668.HK,2024-09-01,Real Estate Services,Real Estate,378240992.0,1.447,0.24721001,6.3888884,1.15,1.09,1.54,2324646000.0,367844000.0,277114000.0,239585000.0,2023-12-31,-33.91,5.22
6669.HK,2024-09-01,Medical Devices,Healthcare,1790094208.0,2.035,0.030569999,58.333336,7.0,5.8,13.78,1611057000.0,116245000.0,24285000.0,22916000.0,2023-12-31,-96.86,17.14
6680.HK,2024-09-01,Metal Fabrication,Industrials,4694940160.0,2.858,0.052989997,13.6,5.44,5.12,10.92,11825954292.65,3983494757.01,665357280.03,577153775.22,2023-12-31,-100.74,5.88
6683.HK,2024-09-01,Packaged Foods,Consumer Defensive,8064930816.0,0.247,0.08023,256.0,10.24,5.87,13.16,902574000.0,203812000.0,68107000.0,65583000.0,2023-12-31,-28.52,42.68
6690.HK,2024-09-01,"Furnishings, Fixtures & Appliances",Consumer Cyclical,203196760064.0,6.187,0.06802,11.34434,24.05,20.1,32.0,253379859977.97,119980501472.44,21822254048.45,20227795787.82,2023-12-31,-33.06,16.42
6696.HK,2024-09-01,Advertising Agencies,Communication Services,135672992.0,0.056,0.02774,3.8,0.152,0.129,0.335,775029000.0,196613000.0,32996000.0,30905000.0,2023-12-31,-120.39,15.13
6805.HK,2024-09-01,Waste Management,Industrials,4141769472.0,0.202,0.077870004,12.555555,1.13,0.81,1.29,4934102000.0,1760055000.0,254265000.0,255888000.0,2023-12-31,-14.16,28.32
6811.HK,2024-09-01,Restaurants,Consumer Cyclical,1534937344.0,0.267,0.01819,11.166667,0.67,0.64,1.04,2581624000.0,800344000.0,145977000.0,197939000.0,2023-12-31,-55.22,4.48
6812.HK,2024-09-01,Waste Management,Industrials,23392000.0,0.157,0.02315,9.6,0.192,0.185,0.255,282028000.0,54886000.0,13347000.0,10732000.0,2024-03-31,-32.81,3.65
6821.HK,2024-09-01,Biotechnology,Healthcare,6183769088.0,23.36,0.1838,12.575758,41.5,38.2,123.3,19767158652.7,1800802928.9,2563041382.87,2295463748.19,2023-12-31,-197.11,7.95
6823.HK,2024-09-01,Telecom Services,Communication Services,122322509824.0,0.221,0.14535,15.015151,9.91,7.91,10.12,112118000000.0,20129000000.0,7539000000.0,7952000000.0,2023-12-31,-2.12,20.18
6826.HK,2024-09-01,Biotechnology,Healthcare,8493926912.0,8.272,0.16084999,15.289855,31.65,27.7,50.2,7105497000.0,715951000.0,515555000.0,438377000.0,2023-12-31,-58.61,12.48
6829.HK,2024-09-01,Engineering & Construction,Industrials,24572000.0,0.083,0.0044299997,Infinity,0.052,0.051,0.194,419180000.0,147033000.0,7794000.0,7971000.0,2024-03-31,-273.08,1.92
6830.HK,2024-09-01,Auto Parts,Consumer Cyclical,4659973120.0,0.09,0.023440002,75.0,2.25,2.21,2.71,3407985000.0,1448148000.0,80833000.0,83657000.0,2023-12-31,-20.44,1.78
6833.HK,2024-09-01,Medical Distribution,Healthcare,260714928.0,0.215,0.01667,7.3,0.219,0.21,0.32,1890678000.0,1232037000.0,109689000.0,117779000.0,2023-12-31,-46.12,4.11
6838.HK,2024-09-01,Luxury Goods,Consumer Cyclical,85902000.0,0.471,0.06309,7.5714283,0.53,0.53,0.87,1192807000.0,180860000.0,75202000.0,70185000.0,2023-12-31,-64.15,0.0
6862.HK,2024-09-01,Restaurants,Consumer Cyclical,63522557952.0,2.602,0.09712,15.255814,13.12,11.42,22.25,24676998000.0,7241812000.0,6184502000.0,5552145000.0,2023-12-31,-69.59,12.96
6865.HK,2024-09-01,Building Products & Equipment,Industrials,33416212480.0,2.543,0.14078,7.066667,10.6,9.92,21.4,42981997983.52,9184979783.2,3642468176.19,3643080883.12,2023-12-31,-101.89,6.42
6868.HK,2024-09-01,Packaged Foods,Consumer Defensive,4697698304.0,0.322,0.10774,20.736843,3.94,3.64,5.1,3001844000.0,945639000.0,321262000.0,299210000.0,2023-12-31,-29.44,7.61
6869.HK,2024-09-01,Communication Equipment,Technology,13482438656.0,6.536,0.090629995,5.0248446,8.09,7.29,11.26,29142343893.0,9082037784.0,1445543415.0,1041870509.0,2023-12-31,-39.18,9.89
6877.HK,2024-09-01,Capital Markets,Financial Services,160241840.0,0.017,0.04947,8.8,0.088,0.07,0.144,251775000.0,11910000.0,14575000.0,15027000.0,2023-12-31,-63.64,20.45
6882.HK,2024-09-01,Travel Services,Consumer Cyclical,515867008.0,0.461,0.05367,3.5294118,0.6,0.5,0.73,858241000.0,333242000.0,114603000.0,108196000.0,2023-12-31,-21.67,16.67
6889.HK,2024-09-01,Gambling,Consumer Cyclical,150384967680.0,71.95,0.02596,11.923077,3.1,3.0,5.49,366045000000.0,60311000000.0,9637000000.0,3261000000.0,2024-03-31,-77.1,3.23
6890.HK,2024-09-01,Steel,Basic Materials,520840448.0,0.37,0.061729997,1.5434781,0.355,0.285,0.54,1778369000.0,900212000.0,108183000.0,102981000.0,2023-12-31,-52.11,19.72
6896.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,1785805312.0,1.407,0.26059,8.025641,3.13,2.52,4.09,2299037000.0,706890000.0,371720000.0,349494000.0,2023-12-31,-30.67,19.49
6898.HK,2024-09-01,Packaging & Containers,Consumer Cyclical,601601408.0,0.048,0.08866,34.5,0.69,0.36,0.75,343038000.0,19114000.0,29803000.0,36017000.0,2023-12-31,-8.7,47.83
6911.HK,2024-09-01,Farm Products,Consumer Defensive,665464640.0,1.85,0.12397,6.2987013,4.85,4.4,17.0,1627976000.0,385355000.0,108169000.0,105831000.0,2023-12-31,-250.52,9.28
6913.HK,2024-09-01,Education & Training Services,Consumer Defensive,379332992.0,0.317,0.20209,4.0,0.36,0.275,0.7,2465682000.0,567248000.0,122077000.0,75746000.0,2023-12-31,-94.44,23.61
6919.HK,2024-09-01,Staffing & Employment Services,Industrials,1029444992.0,1.948,0.01081,13.513514,5.0,3.4,5.5,2291357000.0,768215000.0,84171000.0,90202000.0,2023-12-31,-10.0,32.0
6929.HK,2024-09-01,Medical Instruments & Supplies,Healthcare,2459186176.0,0.316,0.25579,9.111111,3.28,2.86,9.52,410144000.0,35624000.0,49762000.0,39404000.0,2023-12-31,-190.24,12.8
6959.HK,2024-09-01,Software—Application,Technology,1614608256.0,1.869,0.18643999,14.656715,9.82,6.05,108.2,335916000.0,193920000.0,120489000.0,121072000.0,2023-12-31,-1001.83,38.39
6966.HK,2024-09-01,Personal Services,Consumer Cyclical,316441568.0,0.236,0.2168,27.000002,0.54,0.335,0.79,329607000.0,21234000.0,26230000.0,24611000.0,2023-12-31,-46.3,37.96
6968.HK,2024-09-01,Real Estate—Development,Real Estate,10546744320.0,0.253,-0.00765,1.1,0.11,0.098,0.48,31608401000.0,17892840000.0,1638262000.0,1729511000.0,2023-12-31,-336.36,10.91
6969.HK,2024-09-01,Tobacco,Consumer Defensive,42652590080.0,2.382,0.14536001,31.172415,9.04,4.61,10.52,25508284000.0,3566333000.0,1963731000.0,1532744000.0,2023-12-31,-16.37,49.0
6979.HK,2024-09-01,Beverages—Wineries & Distilleries,Consumer Defensive,17892538368.0,1.868,0.19542,15.73913,7.24,6.35,13.18,17577701000.0,4852813000.0,2890096000.0,1932026000.0,2023-12-31,-82.04,12.29
6989.HK,2024-09-01,Real Estate Services,Real Estate,359179456.0,1.076,0.07263,4.7407403,1.28,1.26,2.37,5198390000.0,1451959000.0,448752000.0,486159000.0,2023-12-31,-85.16,1.56
9608.HK,2024-09-01,Real Estate Services,Real Estate,256299008.0,0.058,0.035669997,Infinity,0.123,0.086,0.62,562360000.0,168837000.0,17141000.0,19937000.0,2023-12-31,-404.07,30.08
9616.HK,2024-09-01,Education & Training Services,Consumer Defensive,3312795904.0,1.626,0.23323,3.2499998,2.34,2.23,3.72,5993620000.0,2007438000.0,617758000.0,503927000.0,2022-12-31,-58.97,4.7
9618.HK,2024-09-01,Internet Retail,Consumer Cyclical,265355608064.0,68.956,0.02814,9.880184,107.2,81.55,138.8,628958000000.0,265650000000.0,34531000000.0,31467000000.0,2023-12-31,-29.48,23.93
9633.HK,2024-09-01,Beverages—Non-Alcoholic,Consumer Defensive,304281911296.0,1.692,0.28266,23.278688,28.4,26.05,48.8,49137130000.0,19876558000.0,15787937000.0,14590560000.0,2023-12-31,-71.83,8.27
9636.HK,2024-09-01,Education & Training Services,Consumer Defensive,1452206464.0,3.786,0.02711,49.92857,6.99,6.62,18.36,2458606000.0,943775000.0,208401000.0,170373000.0,2023-12-31,-162.66,5.29
9638.HK,2024-09-01,Recreational Vehicles,Consumer Cyclical,7777609728.0,0.811,0.06663,10.508849,23.75,20.25,29.8,1602248000.0,720037000.0,105902000.0,77306000.0,2023-12-31,-25.47,14.74
9658.HK,2024-09-01,Restaurants,Consumer Cyclical,8209774592.0,0.335,0.02386,32.46154,12.66,7.95,18.26,576883000.0,128571000.0,41531000.0,47716000.0,2023-12-31,-44.23,37.2
9689.HK,2024-09-01,Oil & Gas Refining & Marketing,Energy,238287008.0,0.092,0.00495,34.5,0.345,0.26,0.78,496747000.0,41196000.0,5918000.0,18081000.0,2023-12-31,-126.09,24.64
9690.HK,2024-09-01,Auto Parts,Consumer Cyclical,10640847872.0,5.365,0.48771,31.0,17.98,9.01,37.7,11764685000.0,6602353000.0,6744169000.0,155475000.0,2023-12-31,-109.68,49.89
